,ExpNum,ID,CodeExclu,Answer,AverageExpertise_x,AvergeConfidence,Confidence,DelID,GuruID,ProbaDel,Unnamed: 0,Unnamed: 0.1,Weight,CodeQuestion,Proba,country,gender,gender_,unique_id,unique_id_q,AverageExpertise_y,IRTExpertise,Normalized_IRT,Normalized_IRT_1
577,E13,18,T,0.75,0.75,,,,18.0,0.0,1793.0,20.0,1.0,,Slightly confident,lebanon,female,,E13_18,E13_18_T,0.75,0.8674857952325548,0.8182956501174116,6.365913002348229
578,E13,18,TT,0.75,0.75,,,,18.0,0.0,2593.0,20.0,1.0,,Slightly confident,lebanon,female,,E13_18,E13_18_TT,0.75,0.9940131421199176,0.8524280542367358,7.048561084734715
579,E13,18,TTT,0.375,0.375,,,,18.0,0.0,2193.0,20.0,1.0,,Slightly confident,lebanon,female,,E13_18,E13_18_TTT,0.375,-0.17981426405270381,0.5357727826337578,0.7154556526751552
580,E13,19,K,0.25,0.25,,,44.0,44.0,1.0,194.0,21.0,0.0,,Moderately confident,france,male,,E13_19,E13_19_K,0.25,-0.6697511076053172,0.4036059210937711,-1.9278815781245786
581,E13,19,KK,0.625,0.625,,,,19.0,0.0,594.0,21.0,1.0,,Not confident at all,france,male,,E13_19,E13_19_KK,0.625,0.19083000176235748,0.6357589135100502,2.7151782702010046
582,E13,19,KKK,0.625,0.625,,,18.0,18.0,1.0,994.0,21.0,0.0,,Extremely confident,france,male,,E13_19,E13_19_KKK,0.625,0.29678641162229225,0.6643420387342879,3.286840774685757
583,E13,19,KKKK,0.375,0.375,,,4.0,4.0,1.0,1394.0,21.0,0.0,,Slightly confident,france,male,,E13_19,E13_19_KKKK,0.375,-0.2241592359973161,0.5238101473591792,0.4762029471835838
584,E13,19,PC,0.5,0.5,,,14.0,15.0,1.0,2994.0,21.0,0.0,,Slightly confident,france,male,,E13_19,E13_19_PC,0.5,-0.009339313416626723,0.5817606267676617,1.6352125353532347
585,E13,19,PCPC,0.375,0.375,,,,19.0,0.0,3394.0,21.0,1.0,,Extremely confident,france,male,,E13_19,E13_19_PCPC,0.375,-0.2934029996569629,0.5051307378709045,0.10261475741808823
586,E13,19,PE13,0.75,0.75,,,4.0,4.0,1.0,4594.0,21.0,0.0,,Extremely confident,france,male,,E13_19,E13_19_PE13,0.75,1.1117116871044752,0.8841787737491406,7.68357547498281
587,E13,19,PPE13,0.25,0.25,,,,19.0,0.0,3794.0,21.0,1.0,,Moderately confident,france,male,,E13_19,E13_19_PPE13,0.25,-1.445782252213324,0.1942613857932544,-6.114772284134912
588,E13,19,PPPE13,0.625,0.625,,,18.0,9.0,1.0,4194.0,21.0,0.0,,Moderately confident,france,male,,E13_19,E13_19_PPPE13,0.625,0.42967959953884566,0.7001917116015386,4.003834232030771
589,E13,19,T,0.75,0.75,,,7.0,7.0,1.0,1794.0,21.0,0.0,,Moderately confident,france,male,,E13_19,E13_19_T,0.75,0.4843186719888632,0.7149313149161426,4.298626298322851
590,E13,19,TT,0.375,0.375,,,,19.0,0.0,2594.0,21.0,1.0,,Very confident,france,male,,E13_19,E13_19_TT,0.375,-0.3517765515692896,0.48938370995348834,-0.212325800930234
591,E13,19,TTT,0.625,0.625,,,,19.0,0.0,2194.0,21.0,1.0,,Very confident,france,male,,E13_19,E13_19_TTT,0.625,0.4392381869388721,0.7027702653764629,4.0554053075292575
592,E13,20,K,0.625,0.625,,,,20.0,0.0,195.0,22.0,1.0,,Slightly confident,algeria,male,,E13_20,E13_20_K,0.625,0.41393131068543204,0.6959434050294337,3.918868100588673
593,E13,20,KK,0.375,0.375,,,,20.0,0.0,595.0,22.0,1.0,,Slightly confident,algeria,male,,E13_20,E13_20_KK,0.375,-0.21698826085031234,0.5257446115494784,0.5148922309895667
594,E13,20,KKK,0.625,0.625,,,,20.0,0.0,995.0,22.0,1.0,,Slightly confident,algeria,male,,E13_20,E13_20_KKK,0.625,-0.08238898488627544,0.5620545239470156,1.241090478940313
595,E13,20,KKKK,0.5,0.5,,,,20.0,0.0,1395.0,22.0,1.0,,Slightly confident,algeria,male,,E13_20,E13_20_KKKK,0.5,0.04287231049696343,0.5958453941399776,1.9169078827995527
596,E13,20,PC,0.375,0.375,,,,20.0,0.0,2995.0,22.0,1.0,,Slightly confident,algeria,male,,E13_20,E13_20_PC,0.375,-0.19241531249655164,0.5323734852613448,0.6474697052268947
597,E13,20,PCPC,0.5,0.5,,,,20.0,0.0,3395.0,22.0,2.0,,Not confident at all,algeria,male,,E13_20,E13_20_PCPC,0.5,-0.0749943120890116,0.5640493334996973,1.280986669993947
598,E13,20,PE13,0.5,0.5,,,,20.0,0.0,4595.0,22.0,1.0,,Slightly confident,algeria,male,,E13_20,E13_20_PE13,0.5,0.22341146286122998,0.644548188116549,2.890963762330978
599,E13,20,PPE13,0.75,0.75,,,,20.0,0.0,3795.0,22.0,3.0,,Slightly confident,algeria,male,,E13_20,E13_20_PPE13,0.75,0.6769571622475204,0.7668980632926686,5.337961265853371
600,E13,20,PPPE13,0.75,0.75,,,,20.0,0.0,4195.0,22.0,1.0,,Slightly confident,algeria,male,,E13_20,E13_20_PPPE13,0.75,0.643471711729493,0.7578649257353276,5.157298514706552
601,E13,20,T,0.5,0.5,,,,20.0,0.0,1795.0,22.0,3.0,,Slightly confident,algeria,male,,E13_20,E13_20_T,0.5,-0.09145776202351757,0.559608102886816,1.1921620577363186
602,E13,20,TT,0.875,0.875,,,,20.0,0.0,2595.0,22.0,1.0,,Not confident at all,algeria,male,,E13_20,E13_20_TT,0.875,1.096306683771579,0.8800230729290954,7.600461458581908
603,E13,20,TTT,0.375,0.375,,,,20.0,0.0,2195.0,22.0,1.0,,Not confident at all,algeria,male,,E13_20,E13_20_TTT,0.375,-0.8131139427776037,0.3649319241581625,-2.7013615168367506
604,E13,21,K,0.625,0.625,,,29.0,14.0,1.0,196.0,23.0,0.0,,Moderately confident,france,female,,E13_21,E13_21_K,0.625,0.32671401055365645,0.6724153993648221,3.4483079872964417
605,E13,21,KK,0.375,0.375,,,36.0,14.0,1.0,596.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_KK,0.375,-0.23055841589662213,0.5220838850156733,0.4416777003134644
606,E13,21,KKK,0.375,0.375,,,36.0,36.0,1.0,996.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_KKK,0.375,-0.33532762432279045,0.4938210228816309,-0.12357954236738244
607,E13,21,KKKK,0.375,0.375,,,1.0,3.0,1.0,1396.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_KKKK,0.375,-0.37171274294877393,0.4840056619859568,-0.3198867602808644
608,E13,21,PC,0.75,0.75,,,,21.0,0.0,2996.0,23.0,2.0,,Moderately confident,france,female,,E13_21,E13_21_PC,0.75,0.6407472468703586,0.7571299657613099,5.142599315226196
609,E13,21,PCPC,0.625,0.625,,,25.0,25.0,1.0,3396.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_PCPC,0.625,0.38116481169465577,0.6871042140352194,3.742084280704388
610,E13,21,PE13,0.625,0.625,,,9.0,9.0,1.0,4596.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_PE13,0.625,0.9434058327490076,0.8387760716627451,6.775521433254902
611,E13,21,PPE13,0.75,0.75,,,20.0,20.0,1.0,3796.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_PPE13,0.75,0.9537520125915839,0.8415670887840666,6.831341775681331
612,E13,21,PPPE13,0.125,0.125,,,7.0,10.0,1.0,4196.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_PPPE13,0.125,-0.973480540122491,0.32167094032761206,-3.5665811934477594
613,E13,21,T,0.375,0.375,,,20.0,20.0,1.0,1796.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_T,0.375,-0.36700815693524436,0.4852747854993966,-0.29450429001206935
614,E13,21,TT,0.75,0.75,,,38.0,5.0,1.0,2596.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_TT,0.75,0.5727012790821631,0.7387736773511465,4.77547354702293
615,E13,21,TTT,0.25,0.25,,,38.0,7.0,1.0,2196.0,23.0,0.0,,Extremely confident,france,female,,E13_21,E13_21_TTT,0.25,-0.8598797962186332,0.35231622448609634,-2.9536755102780736
616,E13,22,K,0.75,0.75,,,36.0,36.0,1.0,197.0,24.0,0.0,,Slightly confident,macedonia,male,,E13_22,E13_22_K,0.75,0.7958335188673729,0.7989665128745113,5.979330257490226
617,E13,22,KK,0.5,0.5,,,,22.0,0.0,597.0,24.0,3.0,,Moderately confident,macedonia,male,,E13_22,E13_22_KK,0.5,0.1891438674134891,0.6353040567505366,2.7060811350107308
618,E13,22,KKK,0.625,0.625,,,35.0,35.0,1.0,997.0,24.0,0.0,,Moderately confident,macedonia,male,,E13_22,E13_22_KKK,0.625,-0.08238898488627576,0.5620545239470156,1.241090478940313
619,E13,22,KKKK,0.75,0.75,,,,22.0,0.0,1397.0,24.0,5.0,,Slightly confident,macedonia,male,,E13_22,E13_22_KKKK,0.75,0.5018888553276005,0.7196711013174356,4.393422026348711
620,E13,22,PC,0.625,0.625,,,,22.0,0.0,2997.0,24.0,4.0,,Moderately confident,macedonia,male,,E13_22,E13_22_PC,0.625,0.24465243260885197,0.6502782170877374,3.005564341754745
621,E13,22,PCPC,0.625,0.625,,,36.0,36.0,1.0,3397.0,24.0,0.0,,Very confident,macedonia,male,,E13_22,E13_22_PCPC,0.625,0.3018047386810257,0.6656957979917559,3.3139159598351178
622,E13,22,PE13,0.5,0.5,,,,22.0,0.0,4597.0,24.0,1.0,,Moderately confident,macedonia,male,,E13_22,E13_22_PE13,0.5,0.1899447121156836,0.6355200950670314,2.7104019013406297
623,E13,22,PPE13,0.5,0.5,,,22.0,22.0,1.0,3797.0,24.0,1.0,,Very confident,macedonia,male,,E13_22,E13_22_PPE13,0.5,0.27017776848152764,0.6571640097698778,3.143280195397553
624,E13,22,PPPE13,0.375,0.375,,,7.0,10.0,1.0,4197.0,24.0,0.0,,Slightly confident,macedonia,male,,E13_22,E13_22_PPPE13,0.375,-0.25860690872977926,0.514517437794018,0.2903487558803608
625,E13,22,T,0.5,0.5,,,,22.0,0.0,1797.0,24.0,2.0,,Very confident,macedonia,male,,E13_22,E13_22_T,0.5,0.13381639048834928,0.6203787473390256,2.407574946780512
626,E13,22,TT,0.75,0.75,,,,22.0,0.0,2597.0,24.0,1.0,,Very confident,macedonia,male,,E13_22,E13_22_TT,0.75,0.9940131421199176,0.8524280542367358,7.048561084734715
627,E13,22,TTT,0.375,0.375,,,38.0,7.0,1.0,2197.0,24.0,0.0,,Slightly confident,macedonia,male,,E13_22,E13_22_TTT,0.375,-0.3736741643142528,0.48347654295879183,-0.3304691408241638
628,E13,23,K,0.625,0.625,,,14.0,14.0,1.0,198.0,25.0,0.0,,Not confident at all,france,female,,E13_23,E13_23_K,0.625,0.4073383213881163,0.6941648600698948,3.8832972013978946
629,E13,23,KK,0.375,0.375,,,,23.0,0.0,598.0,25.0,1.0,,Moderately confident,france,female,,E13_23,E13_23_KK,0.375,-0.21698826085031234,0.5257446115494784,0.5148922309895667
630,E13,23,KKK,0.5,0.5,,,43.0,43.0,1.0,998.0,25.0,0.0,,Slightly confident,france,female,,E13_23,E13_23_KKK,0.5,0.04353298426415525,0.5960236195162902,1.9204723903258056
631,E13,23,KKKK,0.375,0.375,,,36.0,37.0,1.0,1398.0,25.0,0.0,,Not confident at all,france,female,,E13_23,E13_23_KKKK,0.375,-0.0771601618932793,0.5634650672315772,1.2693013446315433
632,E13,23,PC,0.875,0.875,,,,23.0,0.0,2998.0,25.0,1.0,,Moderately confident,france,female,,E13_23,E13_23_PC,0.875,1.049429228523322,0.8673772672121428,7.347545344242857
633,E13,23,PCPC,0.625,0.625,,,36.0,36.0,1.0,3398.0,25.0,0.0,,Not confident at all,france,female,,E13_23,E13_23_PCPC,0.625,0.3199567879357838,0.6705925503223713,3.4118510064474243
634,E13,23,PE13,0.875,0.875,,,,23.0,0.0,4598.0,25.0,1.0,,Moderately confident,france,female,,E13_23,E13_23_PE13,0.875,1.2108224256196873,0.9109151897318246,8.21830379463649
635,E13,23,PPE13,0.5,0.5,,,,23.0,0.0,3798.0,25.0,1.0,,Moderately confident,france,female,,E13_23,E13_23_PPE13,0.5,0.06503723139274027,0.6018246709990823,2.036493419981646
636,E13,23,PPPE13,0.375,0.375,,,9.0,9.0,1.0,4198.0,25.0,0.0,,Not confident at all,france,female,,E13_23,E13_23_PPPE13,0.375,-0.4104083544109771,0.4735670154754277,-0.5286596904914482
637,E13,23,T,0.625,0.625,,,29.0,29.0,1.0,1798.0,25.0,0.0,,Not confident at all,france,female,,E13_23,E13_23_T,0.625,0.3716298265063058,0.6845320272651114,3.6906405453022284
638,E13,23,TT,0.75,0.75,,,14.0,29.0,1.0,2598.0,25.0,0.0,,Moderately confident,france,female,,E13_23,E13_23_TT,0.75,0.8291416958029993,0.8079518285680176,6.159036571360353
639,E13,23,TTT,0.75,0.75,,,14.0,29.0,1.0,2198.0,25.0,0.0,,Not confident at all,france,female,,E13_23,E13_23_TTT,0.75,0.6864941633918451,0.7694707938932267,5.389415877864533
640,E13,24,K,0.5,0.5,,,,24.0,0.0,199.0,26.0,1.0,,Slightly confident,,male,,E13_24,E13_24_K,0.5,0.010626938212018296,0.5871467838799554,1.7429356775991085
641,E13,24,KK,0.5,0.5,,,1.0,1.0,1.0,599.0,26.0,0.0,,Slightly confident,,male,,E13_24,E13_24_KK,0.5,0.06219112564158371,0.6010568968059564,2.0211379361191266
642,E13,24,KKK,0.25,0.25,,,,24.0,0.0,999.0,26.0,1.0,,Slightly confident,,male,,E13_24,E13_24_KKK,0.25,-0.23615807728363375,0.5205733032316183,0.41146606463236424
643,E13,24,KKKK,0.625,0.625,,,14.0,46.0,1.0,1399.0,26.0,0.0,,Slightly confident,,male,,E13_24,E13_24_KKKK,0.625,0.3078527505383972,0.6673273281701136,3.3465465634022706
644,E13,24,PC,0.625,0.625,,,1.0,6.0,1.0,2999.0,26.0,0.0,,Slightly confident,,male,,E13_24,E13_24_PC,0.625,0.5817449605221806,0.7412133285192999,4.824266570385998
645,E13,24,PCPC,0.25,0.25,,,,24.0,0.0,3399.0,26.0,1.0,,Slightly confident,,male,,E13_24,E13_24_PCPC,0.25,-0.5278778473271604,0.4418780857496142,-1.1624382850077168
646,E13,24,PE13,0.25,0.25,,,14.0,14.0,1.0,4599.0,26.0,0.0,,Slightly confident,,male,,E13_24,E13_24_PE13,0.25,-0.6679847155270108,0.4040824284238711,-1.918351431522579
647,E13,24,PPE13,0.875,0.875,,,5.0,5.0,1.0,3799.0,26.0,0.0,,Slightly confident,,male,,E13_24,E13_24_PPE13,0.875,0.8825634869495912,0.8223630543547786,6.447261087095573
648,E13,24,PPPE13,0.625,0.625,,,10.0,10.0,1.0,4199.0,26.0,0.0,,Slightly confident,,male,,E13_24,E13_24_PPPE13,0.625,0.3348543069025703,0.674611350607517,3.492227012150339
649,E13,24,T,0.875,0.875,,,,24.0,0.0,1799.0,26.0,1.0,,Moderately confident,,male,,E13_24,E13_24_T,0.875,0.9480782087995512,0.8400365061180457,6.800730122360914
650,E13,24,TT,0.5,0.5,,,,24.0,0.0,2599.0,26.0,1.0,,Slightly confident,,male,,E13_24,E13_24_TT,0.5,-0.5610735524014369,0.4329231108094554,-1.3415377838108924
651,E13,24,TTT,0.375,0.375,,,29.0,29.0,1.0,2199.0,26.0,0.0,,Moderately confident,,male,,E13_24,E13_24_TTT,0.375,-0.32063712920750637,0.49778397577934885,-0.044320484413024275
652,E13,25,K,0.5,0.5,,,,25.0,0.0,200.0,27.0,1.0,,Moderately confident,france,male,,E13_25,E13_25_K,0.5,0.1030712126060936,0.6120848341098811,2.2416966821976203
653,E13,25,KK,0.375,0.375,,,22.0,22.0,1.0,600.0,27.0,0.0,,Very confident,france,male,,E13_25,E13_25_KK,0.375,-0.34471998829769734,0.4912873100463124,-0.17425379907375316
654,E13,25,KKK,0.375,0.375,,,,25.0,0.0,1000.0,27.0,1.0,,Slightly confident,france,male,,E13_25,E13_25_KKK,0.375,-0.6478917078837164,0.409502779626399,-1.8099444074720203
655,E13,25,KKKK,0.5,0.5,,,,25.0,0.0,1400.0,27.0,1.0,,Slightly confident,france,male,,E13_25,E13_25_KKKK,0.5,-0.09992454516266167,0.5573240775689279,1.1464815513785567
656,E13,25,PC,0.625,0.625,,,7.0,22.0,1.0,3000.0,27.0,0.0,,Slightly confident,france,male,,E13_25,E13_25_PC,0.625,0.26023087874896467,0.6544807063699856,3.0896141273997095
657,E13,25,PCPC,0.5,0.5,,,,25.0,0.0,3400.0,27.0,3.0,,Very confident,france,male,,E13_25,E13_25_PCPC,0.5,0.10210541546800415,0.6118242977197211,2.236485954394423
658,E13,25,PE13,0.625,0.625,,,36.0,36.0,1.0,4600.0,27.0,0.0,,Moderately confident,france,male,,E13_25,E13_25_PE13,0.625,0.268031873912886,0.6565851266871594,3.1317025337431854
659,E13,25,PPE13,1.0,1.0,,,8.0,8.0,1.0,3800.0,27.0,0.0,,Very confident,france,male,,E13_25,E13_25_PPE13,1.0,1.5309544744735852,0.997274990453449,9.945499809068977
660,E13,25,PPPE13,0.0,0.0,,,8.0,25.0,1.0,4200.0,27.0,1.0,,Moderately confident,france,male,,E13_25,E13_25_PPPE13,0.0,-1.2034817915935505,0.2596250992008777,-4.807498015982447
661,E13,25,T,0.5,0.5,,,,25.0,0.0,1800.0,27.0,1.0,,Moderately confident,france,male,,E13_25,E13_25_T,0.5,0.015474590761999212,0.5884545014598817,1.7690900291976313
662,E13,25,TT,0.75,0.75,,,,25.0,0.0,2600.0,27.0,1.0,,Very confident,france,male,,E13_25,E13_25_TT,0.75,0.8291416958029995,0.8079518285680177,6.159036571360353
663,E13,25,TTT,0.625,0.625,,,,25.0,0.0,2200.0,27.0,1.0,,Moderately confident,france,male,,E13_25,E13_25_TTT,0.625,0.5395847820569719,0.7298400698165912,4.5968013963318235
664,E13,26,K,0.625,0.625,,,,26.0,0.0,201.0,28.0,1.0,,Moderately confident,france,male,,E13_26,E13_26_K,0.625,0.4073383213881163,0.6941648600698948,3.8832972013978946
665,E13,26,KK,0.375,0.375,,,,26.0,0.0,601.0,28.0,1.0,,Moderately confident,france,male,,E13_26,E13_26_KK,0.375,-0.24876807805221426,0.5171715908527019,0.34343181705403936
666,E13,26,KKK,0.625,0.625,,,,26.0,0.0,1001.0,28.0,1.0,,Moderately confident,france,male,,E13_26,E13_26_KKK,0.625,0.10269791499102963,0.6119841322033953,2.2396826440679067
667,E13,26,KKKK,0.5,0.5,,,,26.0,0.0,1401.0,28.0,1.0,,Not confident at all,france,male,,E13_26,E13_26_KKKK,0.5,0.09319197183861357,0.609419779901735,2.188395598034699
668,E13,26,PC,0.875,0.875,,,3.0,3.0,1.0,3001.0,28.0,0.0,,Slightly confident,france,male,,E13_26,E13_26_PC,0.875,0.9067070586504825,0.8288760981073859,6.577521962147717
669,E13,26,PCPC,1.0,1.0,,,,26.0,0.0,3401.0,28.0,2.0,,Slightly confident,france,male,,E13_26,E13_26_PCPC,1.0,1.5410559670892967,1.0,10.0
670,E13,26,PE13,0.625,0.625,,,,26.0,0.0,4601.0,28.0,1.0,,Slightly confident,france,male,,E13_26,E13_26_PE13,0.625,0.5784447345027529,0.7403230494535381,4.806460989070761
671,E13,26,PPE13,0.625,0.625,,,1.0,12.0,1.0,3801.0,28.0,0.0,,Very confident,france,male,,E13_26,E13_26_PPE13,0.625,0.3049781402969415,0.6665518645184948,3.3310372903698937
672,E13,26,PPPE13,0.5,0.5,,,,26.0,0.0,4201.0,28.0,22.0,,Very confident,france,male,,E13_26,E13_26_PPPE13,0.5,-0.22438252815141432,0.5237499113846816,0.4749982276936322
673,E13,26,T,0.5,0.5,,,,26.0,0.0,1801.0,28.0,1.0,,Moderately confident,france,male,,E13_26,E13_26_T,0.5,0.02075616188849502,0.5898792742422826,1.7975854848456496
674,E13,26,TT,0.875,0.875,,,,26.0,0.0,2601.0,28.0,1.0,,Moderately confident,france,male,,E13_26,E13_26_TT,0.875,1.096306683771579,0.8800230729290954,7.600461458581908
675,E13,26,TTT,0.25,0.25,,,29.0,29.0,1.0,2201.0,28.0,0.0,,Moderately confident,france,male,,E13_26,E13_26_TTT,0.25,-0.8643609689312959,0.3511073696280769,-2.9778526074384617
676,E13,27,K,0.5,0.5,,,,27.0,0.0,202.0,29.0,1.0,,Moderately confident,france,male,,E13_27,E13_27_K,0.5,-0.023912347359835627,0.5778293605550141,1.5565872111002808
677,E13,27,KK,0.5,0.5,,,,27.0,0.0,602.0,29.0,1.0,,Very confident,france,male,,E13_27,E13_27_KK,0.5,0.006568448384366233,0.5860519532499028,1.7210390649980543
678,E13,27,KKK,0.75,0.75,,,,27.0,0.0,1002.0,29.0,3.0,,Moderately confident,france,male,,E13_27,E13_27_KKK,0.75,0.5176449199167579,0.723921505495799,4.47843010991598
679,E13,27,KKKK,0.5,0.5,,,,27.0,0.0,1402.0,29.0,1.0,,Moderately confident,france,male,,E13_27,E13_27_KKKK,0.5,0.05109034218201923,0.5980623155047277,1.9612463100945536
680,E13,27,PC,0.375,0.375,,,4.0,4.0,1.0,3002.0,29.0,0.0,,Very confident,france,male,,E13_27,E13_27_PC,0.375,0.045723260693890024,0.5966144751856128,1.9322895037122567
681,E13,27,PCPC,0.75,0.75,,,36.0,36.0,1.0,3402.0,29.0,0.0,,Extremely confident,france,male,,E13_27,E13_27_PCPC,0.75,0.6665909509399353,0.7641016424220738,5.2820328484414745
682,E13,27,PE13,0.375,0.375,,,,27.0,0.0,4602.0,29.0,1.0,,Moderately confident,france,male,,E13_27,E13_27_PE13,0.375,-0.48849724025811614,0.4525015187703154,-0.9499696245936917
683,E13,27,PPE13,0.75,0.75,,,,27.0,0.0,3802.0,29.0,5.0,,Extremely confident,france,male,,E13_27,E13_27_PPE13,0.75,0.6769571622475204,0.7668980632926686,5.337961265853371
684,E13,27,PPPE13,0.375,0.375,,,,27.0,0.0,4202.0,29.0,2.0,,Moderately confident,france,male,,E13_27,E13_27_PPPE13,0.375,-0.4359407635324872,0.4666793146920459,-0.6664137061590818
685,E13,27,T,0.625,0.625,,,4.0,4.0,1.0,1802.0,29.0,0.0,,Moderately confident,france,male,,E13_27,E13_27_T,0.625,0.36570920877161334,0.6829348633149619,3.6586972662992387
686,E13,27,TT,0.5,0.5,,,,27.0,0.0,2602.0,29.0,1.0,,Moderately confident,france,male,,E13_27,E13_27_TT,0.5,0.31466293557694364,0.6691644645171673,3.3832892903433454
687,E13,27,TTT,0.375,0.375,,,,27.0,0.0,2202.0,29.0,1.0,,Moderately confident,france,male,,E13_27,E13_27_TTT,0.375,-0.2153173511808475,0.5261953612529068,0.5239072250581351
688,E13,28,K,0.375,0.375,,,30.0,30.0,1.0,203.0,30.0,0.0,,Slightly confident,france,male,,E13_28,E13_28_K,0.375,-0.2823908663778036,0.508101404628303,0.1620280925660591
689,E13,28,KK,0.5,0.5,,,,28.0,0.0,603.0,30.0,1.0,,Slightly confident,france,male,,E13_28,E13_28_KK,0.5,0.006568448384366233,0.5860519532499028,1.7210390649980543
690,E13,28,KKK,0.5,0.5,,,30.0,14.0,1.0,1003.0,30.0,0.0,,Slightly confident,france,male,,E13_28,E13_28_KKK,0.5,0.7330946471234396,0.7820418829266413,5.640837658532826
691,E13,28,KKKK,0.25,0.25,,,,28.0,0.0,1403.0,30.0,1.0,,Moderately confident,france,male,,E13_28,E13_28_KKKK,0.25,-0.744704570180881,0.38338624576106,-2.3322750847788
692,E13,28,PC,0.625,0.625,,,,28.0,0.0,3003.0,30.0,2.0,,Moderately confident,france,male,,E13_28,E13_28_PC,0.625,0.369157640861495,0.6838651229036236,3.6773024580724716
693,E13,28,PCPC,0.75,0.75,,,,28.0,0.0,3403.0,30.0,1.0,,Moderately confident,france,male,,E13_28,E13_28_PCPC,0.75,0.7841682728075663,0.795819660415658,5.916393208313158
694,E13,28,PE13,0.75,0.75,,,,28.0,0.0,4603.0,30.0,1.0,,Moderately confident,france,male,,E13_28,E13_28_PE13,0.75,1.062980055125744,0.8710327796458028,7.420655592916056
695,E13,28,PPE13,0.25,0.25,,,35.0,35.0,1.0,3803.0,30.0,0.0,,Not confident at all,france,male,,E13_28,E13_28_PPE13,0.25,-0.7939334322694276,0.37010611734236654,-2.59787765315267
696,E13,28,PPPE13,0.5,0.5,,,26.0,26.0,1.0,4203.0,30.0,0.0,,Not confident at all,france,male,,E13_28,E13_28_PPPE13,0.5,-0.04523762291118578,0.5720765889923367,1.4415317798467342
697,E13,28,T,0.5,0.5,,,,28.0,0.0,1803.0,30.0,1.0,,Moderately confident,france,male,,E13_28,E13_28_T,0.5,0.13014709586015327,0.619388907196452,2.3877781439290384
698,E13,28,TT,0.625,0.625,,,,28.0,0.0,2603.0,30.0,1.0,,Moderately confident,france,male,,E13_28,E13_28_TT,0.625,0.7332155705823956,0.782074503608811,5.64149007217622
699,E13,28,TTT,0.5,0.5,,,5.0,5.0,1.0,2203.0,30.0,0.0,,Not confident at all,france,male,,E13_28,E13_28_TTT,0.5,-0.0928735894852841,0.559226164939984,1.1845232987996805
700,E13,29,K,0.625,0.625,,,14.0,14.0,1.0,204.0,31.0,0.0,,Very confident,france,male,,E13_29,E13_29_K,0.625,0.47092931437605745,0.7113193608510244,4.226387217020488
701,E13,29,KK,0.625,0.625,,,,29.0,0.0,604.0,31.0,1.0,,Slightly confident,france,male,,E13_29,E13_29_KK,0.625,0.13506402152527264,0.6207153121038111,2.414306242076222
702,E13,29,KKK,0.5,0.5,,,18.0,18.0,1.0,1004.0,31.0,0.0,,Extremely confident,france,male,,E13_29,E13_29_KKK,0.5,0.7330946471234396,0.7820418829266413,5.640837658532826
703,E13,29,KKKK,0.625,0.625,,,5.0,5.0,1.0,1404.0,31.0,0.0,,Extremely confident,france,male,,E13_29,E13_29_KKKK,0.625,0.3078527505383972,0.6673273281701136,3.3465465634022706
704,E13,29,PC,0.75,0.75,,,,29.0,0.0,3004.0,31.0,2.0,,Moderately confident,france,male,,E13_29,E13_29_PC,0.75,0.7243535055146488,0.7796838458287711,5.593676916575422
705,E13,29,PCPC,0.75,0.75,,,,29.0,0.0,3404.0,31.0,1.0,,Moderately confident,france,male,,E13_29,E13_29_PCPC,0.75,0.6043549497114874,0.7473126683626462,4.946253367252922
706,E13,29,PE13,0.875,0.875,,,,29.0,0.0,4604.0,31.0,6.0,,Moderately confident,france,male,,E13_29,E13_29_PE13,0.875,1.2108224256196873,0.9109151897318246,8.21830379463649
707,E13,29,PPE13,0.75,0.75,,,32.0,8.0,1.0,3804.0,31.0,0.0,,Very confident,france,male,,E13_29,E13_29_PPE13,0.75,0.6769571622475204,0.7668980632926686,5.337961265853371
708,E13,29,PPPE13,0.375,0.375,,,28.0,26.0,1.0,4204.0,31.0,0.0,,Moderately confident,france,male,,E13_29,E13_29_PPPE13,0.375,-0.19469121455179794,0.5317595309613719,0.635190619227437
709,E13,29,T,0.875,0.875,,,,29.0,0.0,1804.0,31.0,8.0,,Extremely confident,france,male,,E13_29,E13_29_T,0.875,1.1546793124055599,0.8957698517801207,7.915397035602414
710,E13,29,TT,0.875,0.875,,,,29.0,0.0,2604.0,31.0,6.0,,Extremely confident,france,male,,E13_29,E13_29_TT,0.875,1.096306683771579,0.8800230729290954,7.600461458581908
711,E13,29,TTT,0.875,0.875,,,,29.0,0.0,2204.0,31.0,11.0,,Extremely confident,france,male,,E13_29,E13_29_TTT,0.875,0.6870114263444905,0.7696103323295409,5.392206646590816
712,E13,30,K,0.875,0.875,,,,30.0,0.0,205.0,32.0,3.0,,Moderately confident,france,male,,E13_30,E13_30_K,0.875,1.0914576055481928,0.8787149707551506,7.57429941510301
